Z_COE,T_COE,NIVEL_AE_COE,Z_INFO,T_INFO,NIVEL_AE_INFO,Z_TE,T_TE,NIVEL_AE_TE,AE_Total,T,Nivel_AE_TOTAL,O,C,E,A,N,GENERO,CARRERA,EDAD,CIUDAD,CIVIL,HIJOS,VIVES,NUM_HIJO,PREPA,MOD_PREPA,INGRESOS,HA_TRABAJO,TRABAJO_ACTUAL,PAPAS_TRABAJO,PAPAS_NEGOCIO,COMPU,INTERNET,FORM_LABORAL,BUENAS_RELACIONES,COMPROMISO_TIEMPO,ESCUCHAR_SUGERENCIAS,COLABORAR_AREAS,RESPETAR_DIFERENTES,REALIZAR_CARGA,DISTANCIA_DISTRACCION,ESCUCHAR_DESACUERDO,COMUNICAR_INCONFORMIDADES,COLABORAR_URGENTE,PERSONAS_DIFERENTES,DISTANCIA_TIEMPO,APERTURA_CONFLICTOS,CLIMA_PRESION,PARTICIPAR_PLANIFICACION,RESPETAR_TIEMPOS,RELACION_DESAGRADO,INTEGRARME_EQUIPO,CONFIAR_COMPAÑEROS,INTEGRAR_IDEAS,ESCUCHAR_PTO_DISTINTO,IDENTIFICAR_MITURNO,IDEAS_ENTENDIBLE_IDIOMA,SIN_MALASPALABRAS,PERDERSE_DISCURSO_HABLAR,ORGANIZAR_IDEAS,MULETILLAS_HABLAR,BARBARISMOS_HABLAR,REDUNDANTE_PUBLICO,EXPONER_SINAPOYO,CONTACTO_VISUAL,EXPRESION_SEGURIDAD,POSTURA_ADECUADA,VELOCIDAD_HABLA,VOLUMEN_VOZ,REDACTAR_REMITENTE,ERROR_GRAMATICAL,ESCRIB_ENTENDIBLE_IDEAS,ESCRIB_ORDEN_SECUENCIA,SIN_AUTOCORRECTOR,SIN_TECNICISMOS,CORREO_CONDENSADO,ORTOGRAF_TIC,ASPECTO_VIDEO,RESPONDER_ATIEMPO_TIC,BUSQUEDA_PROFUNDA,PREGUNTAS_PERSONAS,TERMINOS_CLAROS,CONOCER_FUENTES,BUSQUEDA_ESPECIALIZADA,ALMACENAR_INFORMACION,APLICACIONES_VISUALIZAR,ADAPTAR_BUSQUEDA,UTILIZAR_BUSCADORES,COMPARAR_INFORMACION,CONFIRMAR_INFORMACION,VALIDAR_REMITENTE,VALIDAR_AUTOR,ORDEN_FUENTES,IDENTIFICAR_ORGANIZAR,CLASIFICAR_CARPETAS,DIFERENTES_SITIOS,DESARROLLAR_PRESENTACIONES,USO_PARAFRASIS,INCORPORAR_INFORMACION
0.206954103,52.06954103,AE_Normal_COE,0.07731032,50.7731032,AE_Norm_INFO,0.691284404,56.91284404,AE_NORM_TE,0.32012987,53.2012987,AE_Normal,99,25,5,99,65,F,Optometria,23,Mexico,Soltero,No,familiar,Mayor,Publica,Escolarizada,4500a9000,si,si,si,si,si,Regulares,si,10,10,10,10,10,9,8,10,10,10,10,7,10,7,10,10,8,8,5,10,8,8,7,9,8,6,8,9,8,9,8,8,8,7,7,8,8,7,8,7,8,9,8,10,9,8,10,8,8,8,9,5,8,7,8,8,8,8,8,8,8,8,8,9,8
1.097079277,60.97079277,AE_Alta_COE,1.156058972,61.56058972,AE_Alta_INFO,1.012385321,60.12385321,AE_ALTA_TE,1.216233766,62.16233766,AE_Alta,95,40,25,65,45,M,Optometria,24,Mexico,Union_libre,si,Pareja,menor,Publica,Escolarizada,10000a18000,No,si,si,si,si,Buenas,No,10,8,10,10,10,8,10,10,10,7,10,10,10,10,10,8,10,10,8,10,10,10,10,10,8,10,10,8,10,10,10,10,10,10,10,8,9,8,7,9,8,9,9,9,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1.180528512,61.80528512,AE_Alta_COE,0.832434376,58.32434376,AE_Norm_INFO,0.370183486,53.70183486,AE_NORM_TE,0.956493506,59.56493506,AE_Normal,99,5,10,50,65,F,Optometria,24,Mexico,Soltero,No,Padres,menor,Privada,Escolarizada,4500a9000,si,No,si,si,si,Regulares,No,8,9,9,9,9,9,8,8,9,9,10,9,9,8,9,9,9,8,8,9,8,9,10,9,10,10,10,10,9,9,10,9,9,9,9,9,10,10,10,10,10,9,9,9,9,9,9,9,9,10,9,9,10,10,9,9,9,9,9,9,8,8,9,9,9
1.208344924,62.08344924,AE_Alta_COE,1.479683567,64.79683567,AE_Alta_INFO,1.058256881,60.58256881,AE_ALTA_TE,1.398051948,63.98051948,AE_Alta,99,40,10,85,80,F,Optometria,23,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,4500a9000,si,si,si,si,si,Buenas,si,7,10,9,9,10,10,10,10,9,10,10,10,10,9,9,10,9,10,9,10,10,10,9,7,9,9,8,10,10,10,10,10,9,10,9,9,10,9,9,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10
-0.071210014,49.28789986,AE_Normal_COE,0.508809781,55.08809781,AE_Norm_INFO,-0.08853211,49.1146789,AE_NORM_TE,0.125324675,51.25324675,AE_Normal,99,80,10,75,75,F,Optometria,22,CDMX,Soltero,No,Padres,Mayor,Publica,Escolarizada,menos4000,No,No,No,No,si,Regulares,No,10,10,8,8,10,8,8,8,8,8,10,8,8,8,8,9,8,8,4,8,8,10,8,8,6,8,4,10,8,8,8,8,5,5,5,8,9,8,8,8,8,8,8,8,8,8,9,8,8,8,8,10,10,8,9,9,8,9,8,9,8,9,8,9,9
1.263977747,62.63977747,AE_Alta_COE,1.012225818,60.12225818,AE_Alta_INFO,0.553669725,55.53669725,AE_NORM_TE,1.112337662,61.12337662,AE_Alta,99,80,20,15,80,M,Optometria,26,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,menos4000,si,No,No,si,No,Regulares,si,9,10,10,9,10,6,8,10,7,9,10,10,10,7,9,10,7,10,10,8,9,10,10,10,8,10,9,10,9,10,10,10,8,8,9,9,10,10,10,10,10,10,10,10,9,9,10,8,10,7,10,10,10,8,10,10,10,9,10,10,10,9,10,8,8
-0.822253129,41.77746871,AE_Normal_COE,-0.318230852,46.81769148,AE_Norm_INFO,-1.32706422,36.7293578,AE_BAJA_TE,-0.874675325,41.25324675,AE_Normal,99,40,10,65,10,F,Optometria,24,Mexico,Soltero,No,Padres,Unico,Publica,Escolarizada,4500a9000,No,No,si,No,si,Regulares,No,5,5,7,5,7,6,8,7,7,7,7,8,6,5,7,8,7,9,8,9,8,7,7,6,6,7,5,5,5,6,7,5,5,6,8,7,9,7,7,6,5,7,7,7,8,9,7,6,6,8,8,8,8,6,8,8,8,7,7,7,7,7,8,8,8
0.568567455,55.68567455,AE_Normal_COE,0.185185185,51.85185185,AE_Norm_INFO,-0.501376147,44.98623853,AE_NORM_TE,0.19025974,51.9025974,AE_Normal,99,40,10,25,45,F,Optometria,23,CDMX,Soltero,No,Padres,Unico,Publica,Escolarizada,10000a18000,No,No,si,No,si,Buenas,No,8,9,8,7,8,7,7,8,8,9,9,8,7,8,8,8,7,7,7,8,8,9,9,8,8,8,7,10,9,9,9,8,9,6,6,8,9,9,8,9,8,9,10,10,10,8,9,7,7,8,9,8,8,7,8,9,9,8,8,8,9,9,9,7,8
-2.964116829,20.35883171,AE_Baja_COE,-2.15210356,28.4789644,AE_Baja_INFO,0.003211009,50.03211009,AE_NORM_TE,-2.16038961,28.3961039,AE_Baja,99,45,5,15,20,F,Optometria,28,CDMX,Soltero,No,Padres,medio,Publica,Escolarizada,menos4000,si,si,si,si,No,Regulares,si,5,5,10,9,10,8,10,10,5,10,10,10,10,10,10,10,5,5,5,10,10,5,5,4,3,3,4,4,5,5,4,4,5,5,5,5,2,1,1,0,0,1,0,5,0,5,9,3,3,3,5,3,3,3,5,5,5,5,5,6,5,8,5,8,4
-1.239499305,37.60500695,AE_Baja_COE,-1.468896081,35.31103919,AE_Baja_INFO,-1.831651376,31.68348624,AE_BAJA_TE,-1.627922078,33.72077922,AE_Baja,85,40,15,65,45,F,Optometria,21,CDMX,Soltero,No,Padres,menor,Publica,Escolarizada,4500a9000,No,No,si,si,si,Regulares,No,3,8,10,6,7,4,2,6,6,7,8,4,8,7,4,9,6,9,7,6,9,9,4,9,2,2,3,8,4,9,9,2,4,3,8,7,4,4,8,6,4,8,4,9,9,9,8,4,8,7,8,4,7,4,8,8,8,4,6,4,4,4,4,4,4
-0.349374131,46.50625869,AE_Normal_COE,-0.246314275,47.53685725,AE_Norm_INFO,0.278440367,52.78440367,AE_NORM_TE,-0.173376623,48.26623377,AE_Normal,99,95,5,50,20,M,Optometria,21,Mexico,Soltero,No,Padres,medio,Publica,Escolarizada,4500a9000,No,No,No,si,si,Regulares,si,8,10,8,8,10,10,8,10,5,10,10,10,9,10,9,10,7,7,5,9,10,10,6,7,5,8,7,8,8,9,6,6,6,7,6,8,7,9,8,5,6,6,7,7,8,8,5,8,8,8,7,6,9,5,6,9,7,8,9,7,8,8,9,8,8
0.902364395,59.02364395,AE_Normal_COE,0.364976627,53.64976627,AE_Norm_INFO,0.691284404,56.91284404,AE_NORM_TE,0.748701299,57.48701299,AE_Normal,10,25,40,10,75,F,Optometria,31,CDMX,Soltero,No,Padres,Mayor,Publica,Abierta,menos4000,si,No,si,No,si,Regulares,si,10,10,10,10,10,8,9,10,8,9,10,8,10,10,9,10,8,8,7,8,10,9,9,9,9,9,9,10,9,9,10,9,9,9,9,9,9,9,8,9,8,8,9,9,9,8,8,8,9,9,7,8,7,3,10,9,9,9,9,10,10,9,9,8,9
0.930180807,59.30180807,AE_Normal_COE,0.904350953,59.04350953,AE_Norm_INFO,0.874770642,58.74770642,AE_NORM_TE,1.008441558,60.08441558,AE_Alta,99,85,5,65,75,M,Optometria,30,CDMX,Soltero,No,Padres,menor,Publica,Escolarizada,10000a18000,si,si,si,No,si,Buenas,No,8,10,8,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,6,8,10,10,10,8,8,10,7,10,10,10,10,8,8,8,8,8,10,9,8,10,8,10,10,9,9,8,10,10,9,9,10,10,8,7,10,10,10,10,10,10,8,10,8,8,8
0.31821975,53.1821975,AE_Normal_COE,-0.498022294,45.01977706,AE_Norm_INFO,-1.923394495,30.76605505,AE_BAJA_TE,-0.575974026,44.24025974,AE_Normal,99,60,20,10,45,F,Optometria,23,CDMX,Soltero,No,Padres,menor,Publica,Escolarizada,4500a9000,si,No,si,si,si,Regulares,No,7,5,7,5,7,8,5,7,5,6,5,5,5,7,8,5,8,5,7,8,8,8,10,9,6,7,7,10,10,7,6,6,5,6,9,10,10,9,7,10,9,8,10,10,7,7,8,8,6,7,7,8,8,8,6,7,8,7,8,7,8,8,5,7,6
-0.544089013,44.55910987,AE_Normal_COE,-0.102481122,48.97518878,AE_Norm_INFO,0.645412844,56.45412844,AE_NORM_TE,-0.108441558,48.91558442,AE_Normal,99,5,15,35,20,F,Optometria,22,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,menos4000,No,No,si,No,si,Buenas,No,5,10,10,10,10,8,8,10,7,10,10,10,8,9,9,10,9,9,9,10,9,8,8,8,5,8,6,9,7,8,6,0,5,0,6,9,7,9,8,7,7,8,6,10,9,9,8,9,7,8,7,8,8,6,9,9,9,8,8,9,8,8,5,5,7
-0.154659249,48.45340751,AE_Normal_COE,0.436893204,54.36893204,AE_Norm_INFO,0.461926606,54.61926606,AE_NORM_TE,0.216233766,52.16233766,AE_Normal,99,99,10,5,90,F,Optometria,24,CDMX,Soltero,No,Padres,menor,Publica,Escolarizada,menos4000,si,No,si,si,si,Buenas,No,5,10,10,10,10,10,8,10,8,10,10,10,8,10,8,10,10,5,5,10,10,10,10,10,5,3,2,10,10,8,5,5,8,2,5,5,7,8,8,10,10,8,10,10,8,8,10,8,10,10,10,8,8,4,8,10,10,10,8,8,10,8,7,7,8
-2.213530655,27.86469345,AE_Baja_COE,-2.459102902,25.40897098,AE_Baja_INFO,-2.234620887,27.65379113,AE_BAJA_TE,-2.524860887,24.75139113,AE_Baja,35,55,75,25,5,F,SUAyED,28,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,menos4000,No,No,si,No,si,Buenas,si,6,8,10,9,8,6,7,10,8,5,9,9,7,6,8,7,7,7,5,7,8,6,8,9,5,5,4,9,6,5,5,5,5,5,6,6,7,7,4,5,5,6,7,8,8,8,8,8,5,8,8,8,7,5,6,5,5,5,8,6,6,6,5,7,6
0.252995067,52.52995067,AE_Normal_COE,1.023746702,60.23746702,AE_Alta_INFO,0.769670959,57.69670959,AE_NORM_TE,0.670256686,56.70256686,AE_Normal,50,95,45,45,30,M,SUAyED,42,Mexico,Casado,si,Pareja,menor,Publica,Abierta,4500a9000,si,No,si,No,si,Buenas,No,10,10,10,10,10,8,8,10,8,10,10,10,10,10,10,10,10,10,7,10,9,10,10,10,8,10,10,10,7,8,10,10,10,7,9,10,5,10,10,3,10,10,8,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,10,10,10,10,8,10,10
0.464411557,54.64411557,AE_Normal_COE,-0.928759894,40.71240106,AE_Norm_INFO,-0.303290415,46.96709585,AE_NORM_TE,-0.155447855,48.44552145,AE_Normal,15,75,45,85,70,F,SUAyED,25,CDMX,Soltero,No,Padres,menor,Publica,Escolarizada,10000a18000,si,No,No,No,si,Buenas,No,10,9,10,10,10,5,6,10,10,8,9,9,9,8,8,9,9,9,9,9,10,10,10,9,9,9,10,10,10,9,9,9,10,8,8,9,9,9,9,9,10,9,9,9,8,4,8,9,9,9,8,8,9,9,9,8,7,7,7,7,9,8,8,8,8
-0.275546159,47.24453841,AE_Normal_COE,-0.189973615,48.10026385,AE_Norm_INFO,-0.446351931,45.53648069,AE_NORM_TE,-0.316998743,46.83001257,AE_Normal,90,60,15,65,70,F,SUAyED,45,CDMX,Divorciado,No,Padres,medio,Publica,Distancia,4500a9000,si,No,si,si,si,Buenas,No,8,10,9,9,10,8,8,9,8,9,9,9,9,9,8,9,7,8,9,9,9,9,7,8,9,9,8,8,9,8,9,8,8,8,8,8,9,8,8,9,9,8,8,9,8,7,9,9,8,9,8,9,9,9,9,9,9,9,9,9,9,9,8,8,8
-0.028893587,49.71106413,AE_Normal_COE,-0.664907652,43.35092348,AE_Norm_INFO,-1.876967096,31.23032904,AE_BAJA_TE,-0.711900915,42.88099085,AE_Normal,15,90,30,35,15,F,SUAyED,27,Oaxaca,Soltero,No,Padres,Mayor,Publica,Escolarizada,10000a18000,si,si,No,No,si,Buenas,No,8,10,8,8,9,7,8,9,6,8,9,9,6,7,8,9,6,7,6,6,10,8,9,10,6,6,5,10,10,5,8,8,7,7,10,10,10,10,10,10,10,10,10,9,8,8,6,8,8,8,9,9,8,6,8,9,10,10,9,7,8,7,9,9,8
-1.085976039,39.14023961,AE_Baja_COE,0.390501319,53.90501319,AE_Norm_INFO,-1.376251788,36.23748212,AE_BAJA_TE,-0.765751212,42.34248788,AE_Normal,99,90,65,45,90,F,SUAyED,37,Tabasco,Union_libre,si,Pareja,medio,Publica,Distancia,menos4000,si,No,No,si,si,Buenas,si,8,10,9,9,9,9,10,9,3,8,10,9,7,7,7,9,8,7,5,8,9,9,8,8,5,5,5,8,5,5,8,5,7,7,6,8,10,8,8,9,7,9,9,9,9,5,8,10,10,10,9,10,10,9,10,10,10,10,10,10,10,9,8,6,10
-3.411557435,15.88442565,AE_Baja_COE,-2.934036939,20.65963061,AE_Baja_INFO,-1.161659514,38.38340486,AE_BAJA_TE,-3.027463651,19.72536349,AE_Baja,90,95,15,15,85,F,SUAyED,24,Oaxaca,Soltero,No,Padres,medio,Publica,Escolarizada,menos4000,No,No,No,si,si,Regulares,No,5,10,10,10,5,5,10,8,9,9,10,10,8,7,10,7,8,5,8,10,8,10,10,10,8,8,7,10,9,10,3,2,2,2,0,0,0,1,1,0,0,1,1,8,9,5,2,2,2,5,8,8,8,3,7,9,5,5,3,4,10,7,10,9,9
-0.980267794,40.19732206,AE_Normal_COE,0.021108179,50.21108179,AE_Norm_INFO,0.555078684,55.55078684,AE_NORM_TE,-0.352898941,46.47101059,AE_Normal,15,75,30,35,30,F,SUAyED,38,Mexico,Casado,si,Pareja,Mayor,Publica,Abierta,4500a9000,No,si,si,No,si,Regulares,No,8,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,9,8,6,9,9,9,5,10,5,5,5,10,7,9,6,8,9,7,5,9,8,8,8,7,8,8,9,8,7,2,10,10,10,10,10,10,10,7,9,9,8,9,9,9,10,9,9,9,8
0.640591966,56.40591966,AE_Normal_COE,1.234828496,62.34828496,AE_Alta_INFO,0.841201717,58.41201717,AE_NORM_TE,0.957458266,59.57458266,AE_Normal,95,15,95,85,90,M,SUAyED,23,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,10000a18000,No,No,si,si,si,Buenas,si,5,10,10,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,5,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-0.69837914,43.0162086,AE_Normal_COE,0.707124011,57.07124011,AE_Norm_INFO,0.483547926,54.83547926,AE_NORM_TE,0.006103034,50.06103034,AE_Normal,95,90,95,65,30,M,SUAyED,31,Mexico,Union_libre,si,Solo,Unico,Publica,Abierta,10000a18000,si,si,si,si,si,Regulares,No,10,7,10,10,10,10,10,10,10,10,10,10,10,7,8,10,10,10,5,10,10,6,6,10,5,10,5,10,10,5,10,5,5,8,6,6,10,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,10,10,10,10,10,10,8,10,10,10,10
-0.099365751,49.00634249,AE_Normal_COE,0.812664908,58.12664908,AE_Norm_INFO,-0.231759657,47.68240343,AE_NORM_TE,0.167653922,51.67653922,AE_Normal,65,15,65,65,90,F,SUAyED,34,Mexico,Soltero,No,Padres,Mayor,Publica,Abierta,menos4000,No,No,No,si,si,Buenas,No,10,10,9,10,9,10,9,9,9,10,9,10,8,9,10,10,7,5,5,9,10,10,10,8,6,7,6,10,9,10,10,9,9,9,9,10,7,8,8,5,8,8,10,8,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,10,10,10,8,8
0.393939394,53.93939394,AE_Normal_COE,0.126649077,51.26649077,AE_Norm_INFO,-0.160228898,48.39771102,AE_NORM_TE,0.20355412,52.0355412,AE_Normal,50,30,65,99,70,F,SUAyED,28,Tlaxcala,Soltero,No,Padres,menor,Publica,Escolarizada,menos4000,si,si,si,No,si,Buenas,No,10,10,10,9,9,10,8,9,10,9,10,9,9,6,9,10,5,8,9,9,8,9,9,10,7,9,9,10,10,10,10,9,9,9,9,9,8,10,10,10,8,9,9,10,8,7,10,9,8,10,10,10,9,9,10,10,10,8,8,8,8,8,9,9,9
0.041578576,50.41578576,AE_Normal_COE,0.654353562,56.54353562,AE_Norm_INFO,-0.589413448,44.10586552,AE_NORM_TE,0.095853527,50.95853527,AE_Normal,90,95,65,25,70,F,SUAyED,44,CDMX,Casado,No,Pareja,Mayor,Publica,Escolarizada,10000a18000,si,si,si,No,si,Buenas,No,4,9,7,10,8,10,8,9,7,9,8,9,10,9,9,9,9,9,9,10,8,8,8,9,9,9,9,8,8,8,9,9,8,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,10,10,9,10,9,9,9,9,9,9,9,10,10,10,9,10,10
-1.931642001,30.68357999,AE_Baja_COE,-0.875989446,41.24010554,AE_Norm_INFO,-0.160228898,48.39771102,AE_NORM_TE,-1.322204272,36.77795728,AE_Baja,15,60,10,5,15,F,SUAyED,43,CDMX,Casado,No,Pareja,Mayor,Publica,Distancia,menos4000,si,No,No,No,si,Buenas,No,7,10,8,10,7,10,10,8,8,8,8,10,10,9,9,10,8,10,9,9,8,8,7,8,6,6,8,1,4,7,9,1,1,1,7,7,9,8,7,8,4,8,10,10,9,9,9,8,5,10,10,7,8,9,9,9,9,9,9,7,7,8,8,5,5
0.71106413,57.1106413,AE_Normal_COE,0.970976253,59.70976253,AE_Norm_INFO,0.769670959,57.69670959,AE_NORM_TE,0.885657871,58.85657871,AE_Normal,20,40,80,85,40,F,SUAyED,21,Oaxaca,Soltero,No,Padres,medio,Publica,Escolarizada,4500a9000,No,No,si,si,si,Buenas,si,5,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,9,8,10,10,10,10,10,9,9,10,10,10,10,10,10,10,10,9,8,9,8,8,9,10,9,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,10,10,8,9,9
-1.544045102,34.55954898,AE_Baja_COE,-0.928759894,40.71240106,AE_Norm_INFO,-1.876967096,31.23032904,AE_BAJA_TE,-1.573505654,34.26494346,AE_Baja,30,40,30,70,45,F,SUAyED,26,Mexico,Casado,si,Padres,medio,Publica,Escolarizada,4500a9000,No,No,si,No,si,Regulares,No,6,10,7,5,8,6,8,7,1,8,10,10,6,8,9,10,7,10,8,10,7,8,9,9,7,3,3,10,5,5,8,5,5,6,7,8,5,8,7,5,8,7,9,10,9,7,9,8,6,8,10,10,10,5,10,8,7,8,7,6,9,9,9,5,8
0.71106413,57.1106413,AE_Normal_COE,0.812664908,58.12664908,AE_Norm_INFO,1.198855508,61.98855508,AE_ALTA_TE,0.939508167,59.39508167,AE_Normal,50,40,75,80,70,F,SUAyED,53,Puebla,Union_libre,si,Pareja,menor,Publica,Escolarizada,4500a9000,si,si,No,No,si,Regulares,si,10,10,9,10,10,9,10,10,10,10,10,10,9,10,10,10,10,10,10,10,9,9,10,10,9,9,9,10,10,10,10,10,9,9,9,10,10,9,9,10,9,10,10,9,9,10,10,10,10,10,10,9,9,9,10,9,9,10,9,9,9,10,10,10,10
-0.240310078,47.59689922,AE_Normal_COE,-0.981530343,40.18469657,AE_Norm_INFO,-0.947067239,40.52932761,AE_NORM_TE,-0.693950817,43.06049183,AE_Normal,30,40,75,35,85,M,SUAyED,29,CDMX,Soltero,No,Padres,menor,Publica,Distancia,4500a9000,No,No,si,No,si,Regulares,No,7,10,9,9,9,8,10,10,3,9,8,10,5,10,10,10,8,7,5,10,10,10,9,5,9,10,8,8,5,8,10,8,8,8,7,7,9,8,8,8,8,10,9,10,10,8,10,9,7,10,8,10,9,4,6,7,8,8,10,9,7,8,8,6,6
1.028188865,60.28188865,AE_Alta_COE,0.865435356,58.65435356,AE_Norm_INFO,1.198855508,61.98855508,AE_ALTA_TE,1.119009155,61.19009155,AE_Alta,90,30,75,45,99,F,SUAyED,40,Oaxaca,Union_libre,si,Pareja,Mayor,Publica,Escolarizada,4500a9000,si,No,No,No,si,Buenas,No,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,9,10,9,10,10,10,10,10,9,10,10,10,10,10,10,9,10,9,9,10,10,10,10,10,10,10,10,10,10,8,10,10,9,10,10,10,10,9,10,10,9,9,10,10,10,9,10,10,10
0.32346723,53.2346723,AE_Normal_COE,-1.45646438,35.4353562,AE_Baja_INFO,-0.446351931,45.53648069,AE_NORM_TE,-0.442649435,45.57350565,AE_Normal,80,20,45,45,95,F,SUAyED,25,Oaxaca,Soltero,No,Padres,Mayor,Publica,Escolarizada,menos4000,si,No,si,No,si,Regulares,No,9,10,10,7,10,6,8,10,9,9,10,10,8,8,9,9,9,8,6,9,9,10,10,10,9,8,7,10,9,10,9,9,8,7,10,8,10,8,9,10,10,10,10,9,7,7,9,9,7,9,9,9,9,0,7,6,9,10,4,10,1,10,10,4,10
-2.424947146,25.75052854,AE_Baja_COE,-0.981530343,40.18469657,AE_Norm_INFO,-1.30472103,36.9527897,AE_BAJA_TE,-1.896607431,31.03392569,AE_Baja,80,40,10,70,70,F,SUAyED,24,Mexico,Soltero,No,Padres,Mayor,Publica,Escolarizada,menos4000,No,si,si,si,si,Buenas,No,2,9,10,10,10,5,5,5,10,10,10,8,5,10,10,8,10,10,5,10,10,10,1,5,3,1,1,10,10,5,2,2,2,2,2,10,10,10,5,10,10,5,10,7,5,5,5,10,10,10,7,10,5,3,10,6,10,10,10,10,10,5,10,5,7
-0.416490486,45.83509514,AE_Normal_COE,-0.189973615,48.10026385,AE_Norm_INFO,-1.519313305,34.80686695,AE_BAJA_TE,-0.658050619,43.41949381,AE_Normal,35,90,30,65,90,F,SUAyED,26,Queretaro,Soltero,No,Padres,menor,Publica,Escolarizada,10000a18000,si,si,No,si,si,Buenas,No,7,8,8,7,9,7,7,7,8,9,9,9,8,7,8,9,8,7,9,8,8,8,7,9,8,7,6,9,7,8,9,8,5,8,5,10,10,9,10,8,8,10,10,10,8,10,7,9,7,5,10,10,10,10,6,10,7,7,10,10,7,10,9,10,9
0.746300211,57.46300211,AE_Normal_COE,0.918205805,59.18205805,AE_Norm_INFO,0.340486409,53.40486409,AE_NORM_TE,0.777957279,57.77957279,AE_Normal,20,25,75,5,50,F,SUAyED,34,Mexico,Soltero,No,Padres,menor,Publica,Abierta,4500a9000,si,si,si,No,si,Buenas,si,7,10,10,10,9,9,10,10,8,8,9,10,9,8,10,10,9,9,10,10,8,10,10,9,10,10,10,10,9,9,9,9,8,8,9,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,9,10,9,9,10,10,9,10,10,10,10,10,10,10,9
0.675828048,56.75828048,AE_Normal_COE,0.865435356,58.65435356,AE_Norm_INFO,0.841201717,58.41201717,AE_NORM_TE,0.849757674,58.49757674,AE_Normal,15,60,65,45,20,M,SUAyED,29,Tlaxcala,Soltero,No,Padres,menor,Privada,Escolarizada,menos4000,si,No,si,No,si,Buenas,No,7,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,8,8,10,9,10,10,8,8,9,9,10,10,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,9,10
1.028188865,60.28188865,AE_Alta_COE,0.865435356,58.65435356,AE_Norm_INFO,1.198855508,61.98855508,AE_ALTA_TE,1.119009155,61.19009155,AE_Alta,5,95,15,65,70,F,SUAyED,22,Oaxaca,Soltero,No,Padres,Mayor,Publica,Escolarizada,menos4000,si,si,si,No,si,Buenas,si,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,10,10,10,10,10,10,10,10,10,10,10,10,10,8,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10
-0.663143058,43.36856942,AE_Normal_COE,-0.453825858,45.46174142,AE_Norm_INFO,-0.51788269,44.8211731,AE_NORM_TE,-0.622150422,43.77849578,AE_Normal,50,60,99,65,70,F,SUAyED,40,Jalisco,Casado,si,Pareja,medio,Publica,Escolarizada,10000a18000,si,No,si,si,si,Buenas,No,9,9,9,9,9,8,8,9,8,9,8,9,9,8,8,9,8,9,9,9,9,9,7,9,6,7,6,9,7,8,8,7,8,6,8,9,9,9,9,8,8,8,8,8,8,8,8,7,9,9,8,8,8,7,9,9,9,9,9,8,9,8,8,9,9
-0.028893587,49.71106413,AE_Normal_COE,0.179419525,51.79419525,AE_Norm_INFO,0.268955651,52.68955651,AE_NORM_TE,0.113803626,51.13803626,AE_Normal,95,10,80,80,45,F,SUAyED,29,Tlaxcala,Soltero,No,amigos,Unico,Privada,Escolarizada,4500a9000,si,No,si,No,si,Buenas,No,9,10,10,10,10,9,2,10,7,10,10,10,9,10,10,9,10,9,10,10,10,10,10,10,8,8,5,10,10,9,9,7,9,8,7,9,9,9,6,8,9,10,8,9,9,10,10,8,8,10,10,10,9,10,8,8,9,9,8,7,7,10,10,10,9
